,Kind,Name,Category,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29
367,subregion,Newaygo County,Grocery & pharmacy,20.65,4.48,6.02,8.54,0.36,3.28,17.09,15.58,5.24,3.75,13.0,4.71,2.98,16.78,27.12,10.86,16.53,14.12,10.14,3.87,22.58,34.82,10.49,22.18,17.09,37.31,48.65,33.87,30.76,41.94,28.95,22.3,30.07,20.89,27.74,20.24,49.81,-14.66,-7.81,-6.16,-7.46,-6.78,-12.95
368,subregion,Newaygo County,Parks,46.77,-6.25,-6.38,-6.25,2.12,17.45,51.27,41.93,8.33,-2.13,6.25,2.12,-1.59,15.38,56.44,8.33,6.38,10.41,,4.76,32.05,72.57,4.17,,14.58,,15.87,21.79,77.41,,,,,20.64,56.4,82.25,,,,,69.84,11.54,40.32
369,subregion,Newaygo County,Transit stations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,subregion,Newaygo County,Workplace,3.07,-15.09,-3.97,1.03,-0.63,0.22,8.85,5.37,-1.29,1.65,1.85,2.49,1.35,4.42,7.68,1.48,0.62,0.82,1.65,2.93,5.69,6.15,2.33,1.24,1.03,1.24,-0.01,6.96,3.07,-16.15,-21.25,-25.26,-23.86,-28.74,-13.3,-22.31,-30.15,-48.75,-48.87,-49.18,-49.78,-30.38,-33.85
371,subregion,Newaygo County,Residential,,3.55,1.64,0.19,0.82,1.1,,,0.71,-0.11,-0.52,-0.29,-0.86,,,-1.35,-0.66,-0.93,-1.55,0.26,,,-0.38,-1.84,-0.36,-0.5,2.15,,,5.55,7.63,9.5,9.94,14.56,,,11.03,21.34,19.55,20.66,23.19,,
372,subregion,Oakland County,Retail & recreation,9.45,3.15,0.64,0.57,0.32,-0.91,5.5,12.3,0.95,2.6,-18.41,-3.53,1.29,9.78,15.11,6.2,9.29,7.29,7.61,2.81,11.69,14.74,5.03,9.09,5.4,2.36,-7.11,-20.19,-18.6,-19.98,-33.86,-38.48,-41.46,-46.06,-55.66,-56.33,-42.5,-65.62,-61.61,-64.17,-64.38,-71.37,-65.04
373,subregion,Oakland County,Grocery & pharmacy,3.36,-2.38,-3.22,0.54,-1.91,-4.63,2.84,5.63,-0.96,4.62,-18.55,-6.35,-2.02,5.46,9.03,2.32,4.94,2.06,1.64,-6.17,5.95,5.91,0.66,2.75,18.54,33.77,37.98,15.29,5.36,24.66,8.88,2.59,6.64,4.57,-11.03,-23.79,5.95,-34.15,-28.22,-32.0,-29.59,-36.91,-34.99
374,subregion,Oakland County,Parks,38.87,-4.3,-4.47,-0.01,-5.23,-0.62,58.42,111.9,13.8,3.05,-22.37,-13.18,-1.65,23.72,37.53,19.52,22.35,17.98,27.72,-0.41,66.85,197.74,44.75,67.99,17.32,24.31,16.04,21.17,103.36,4.52,54.59,1.31,4.09,-0.01,39.41,44.04,-25.24,-4.47,67.98,0.91,20.57,-42.95,31.46
375,subregion,Oakland County,Transit stations,6.77,-8.13,-2.32,0.33,-0.7,-2.7,18.77,7.34,-4.07,-0.34,-5.12,5.14,1.78,20.95,6.77,2.8,6.57,12.28,12.36,-0.01,21.82,15.24,1.55,1.96,6.14,2.74,-7.77,-4.37,-9.61,-17.82,-25.33,-23.56,-26.13,-31.05,-28.39,-37.86,-37.51,-50.01,-47.45,-50.52,-53.14,-51.97,-50.29
376,subregion,Oakland County,Workplace,1.74,-17.48,-9.91,-1.97,-1.73,-1.17,7.94,3.75,1.84,1.43,-19.01,-13.01,0.97,6.87,5.25,1.99,1.36,1.41,1.77,0.84,8.32,3.35,1.48,-3.74,0.29,-2.5,-12.84,0.13,-9.17,-30.8,-39.88,-43.69,-46.78,-49.25,-31.74,-38.16,-56.34,-69.25,-69.77,-70.37,-69.7,-51.29,-50.5
377,subregion,Oakland County,Residential,-1.65,3.81,2.6,0.44,0.4,0.78,-2.04,-2.01,-0.06,-0.36,8.79,5.34,0.18,-1.92,-1.89,-0.51,-0.44,-0.6,-0.71,0.75,-1.99,-2.0,-0.23,0.52,0.22,1.81,7.14,5.17,4.16,13.22,16.88,19.43,21.25,23.98,13.63,10.87,23.1,30.89,29.92,31.68,33.34,19.33,13.78
378,subregion,Oceana County,Retail & recreation,,17.07,9.63,-4.4,-2.08,-0.01,24.59,-0.01,1.22,15.66,9.89,5.21,5.3,19.84,,38.42,27.71,20.88,9.37,5.96,29.36,,21.34,36.14,4.39,24.47,-2.65,11.9,,-13.41,-25.3,-26.38,-38.54,-49.0,-42.06,-23.08,-26.83,-51.81,-54.94,-48.96,-60.26,-67.46,-69.23
379,subregion,Oceana County,Grocery & pharmacy,14.66,9.51,16.45,6.09,-3.53,15.1,15.38,17.33,-2.38,27.84,9.76,3.52,-5.21,3.29,16.0,1.18,11.38,12.19,-1.18,-3.12,23.07,21.32,-4.76,35.44,18.28,36.47,58.32,36.26,38.66,32.14,45.56,14.63,22.35,19.78,27.47,14.66,30.95,-13.93,-7.32,-12.94,-4.17,-2.21,-5.33
380,subregion,Oceana County,Parks,11.63,-1.21,1.2,-0.01,-5.15,-1.0,13.01,13.18,2.41,5.38,5.35,-4.58,1.99,11.24,19.38,4.81,12.57,8.33,-0.01,3.99,32.54,27.91,1.21,19.76,10.12,13.13,9.49,21.89,33.33,16.26,10.77,5.95,1.14,-8.0,23.07,13.18,9.63,-28.14,-12.51,-22.86,-17.0,-24.85,-26.36
381,subregion,Oceana County,Transit stations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,subregion,Oceana County,Workplace,2.81,-4.07,2.18,4.38,1.3,5.23,7.22,4.21,4.52,3.07,4.81,4.36,2.85,10.84,5.62,2.26,3.07,3.07,0.43,4.75,8.42,5.62,2.7,2.63,3.07,-0.44,0.94,-2.41,-1.42,-10.87,-19.74,-20.18,-18.78,-25.24,-12.06,-28.17,-24.44,-40.35,-40.35,-41.49,-43.82,-27.71,-35.21
383,subregion,Oceana County,Residential,,1.48,0.01,-1.33,-0.95,-0.52,,,-0.97,-0.29,-0.96,-0.55,-1.29,,,-2.4,-1.26,-2.4,0.05,-0.85,,,-0.48,-2.23,-0.7,-1.32,,,,,,,,,,,,,,,,,
384,subregion,Ogemaw County,Retail & recreation,16.65,7.13,-7.08,0.61,5.13,2.87,18.57,26.02,-7.77,4.36,11.28,4.82,-0.22,15.15,34.35,11.17,25.24,12.53,11.47,-6.19,19.55,26.18,5.58,10.76,4.38,15.7,0.6,3.17,11.56,-7.15,-12.8,-23.21,-24.17,-40.33,-30.08,-30.62,-14.91,-50.85,-47.02,-47.75,-52.68,-49.15,-46.61
385,subregion,Ogemaw County,Grocery & pharmacy,12.31,-1.86,-16.22,-3.62,-3.75,-12.16,13.29,6.84,-0.94,-5.41,-3.62,-9.36,-5.73,11.32,23.28,4.62,9.9,0.89,14.01,-7.15,19.2,19.17,1.84,3.6,1.79,27.1,34.27,37.92,32.87,41.66,12.6,10.8,14.94,3.57,24.12,-4.12,35.18,-36.94,-22.53,-21.5,-25.0,-18.24,-13.71
386,subregion,Ogemaw County,Parks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,subregion,Ogemaw County,Transit stations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,subregion,Ogemaw County,Workplace,1.61,-2.57,-15.2,4.34,-0.01,-5.3,9.85,-0.01,0.64,1.26,3.1,1.87,1.98,-1.41,-1.61,1.92,9.49,3.1,4.38,4.63,9.85,4.83,3.21,0.62,1.86,1.87,-11.26,2.81,-4.84,-14.1,-20.89,-25.46,-28.13,-29.14,-18.31,-25.81,-34.61,-45.57,-44.72,-44.38,-44.37,-39.44,-45.17
389,subregion,Ogemaw County,Residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,subregion,Ontonagon County,Retail & recreation,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.74,-46.35,,,,,,,,,,,,,,,
391,subregion,Ontonagon County,Grocery & pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,subregion,Ontonagon County,Parks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,subregion,Ontonagon County,Transit stations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,subregion,Ontonagon County,Workplace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,subregion,Ontonagon County,Residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,subregion,Osceola County,Retail & recreation,8.6,3.73,-7.88,2.9,6.47,12.69,6.66,-3.23,-2.99,7.87,3.62,5.75,1.55,20.0,7.52,12.69,11.02,5.06,9.35,5.17,16.67,26.88,-0.75,16.53,-2.17,2.16,-6.22,-5.33,5.91,-17.92,-30.71,-39.13,-31.65,-45.08,-38.67,-52.69,-36.57,-54.33,-50.0,-53.96,-52.33,-61.34,-65.59
397,subregion,Osceola County,Grocery & pharmacy,19.53,15.53,10.67,14.7,23.07,20.77,26.66,43.67,19.41,22.33,22.55,30.76,23.07,23.81,37.92,29.12,31.06,44.11,28.84,16.92,28.56,43.67,26.21,28.15,35.29,48.07,45.38,57.13,50.57,56.3,36.88,40.2,33.65,22.31,49.52,19.53,55.33,-6.8,-7.85,-10.58,-12.31,-10.48,-4.6
398,subregion,Osceola County,Parks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,subregion,Osceola County,Transit stations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,subregion,Osceola County,Workplace,12.3,-3.65,-11.17,1.99,6.63,14.68,12.85,7.68,6.76,8.11,6.49,9.18,13.55,5.71,3.07,11.96,8.62,7.49,8.66,10.73,7.13,9.22,9.89,9.63,7.99,7.13,8.46,5.71,-4.62,-8.86,-15.74,-20.51,-18.88,-21.47,-18.57,-27.7,-31.26,-48.23,-48.01,-50.01,-44.64,-34.3,-41.55
401,subregion,Osceola County,Residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,subregion,Oscoda County,Retail & recreation,,,,,-6.25,7.93,39.62,,,,,-2.08,-6.35,30.18,,,,,10.41,-7.93,20.76,,,,,10.41,-7.93,22.64,,,-27.91,-48.84,-16.67,-39.69,-26.41,,-11.63,-62.79,,,-46.03,-73.58,
403,subregion,Oscoda County,Grocery & pharmacy,,2.22,-8.7,,-10.42,-11.48,7.99,,-8.89,-4.35,,-10.42,-16.4,6.0,,,-6.52,,-4.17,-19.68,-2.0,,-11.12,-2.17,,2.08,4.91,21.99,,,4.34,,2.08,-11.48,14.0,,,-26.08,-13.96,-22.92,-18.04,-12.0,
404,subregion,Oscoda County,Parks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,subregion,Oscoda County,Transit stations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,subregion,Oscoda County,Workplace,,-1.77,-0.01,4.83,3.16,-0.01,,,10.52,3.22,6.44,3.16,3.43,,,8.76,1.6,1.6,3.16,1.72,,,3.5,-8.08,3.22,1.58,-17.25,,,-14.05,-32.26,-27.43,-33.34,-34.49,,,-29.83,-46.78,-48.39,-52.38,-43.11,,
407,subregion,Oscoda County,Residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,subregion,Otsego County,Retail & recreation,16.57,14.94,-17.48,-0.01,-0.01,-1.4,8.51,19.36,3.73,4.83,6.23,2.33,-18.83,19.43,23.15,15.82,17.68,7.03,8.38,-1.54,19.72,19.16,6.15,5.26,-3.83,7.4,-4.6,-9.09,-7.19,-3.95,-30.95,-35.41,-33.73,-47.84,-46.95,-51.69,-25.93,-58.1,-56.75,-54.97,-60.53,-66.52,-58.29
409,subregion,Otsego County,Grocery & pharmacy,10.49,6.44,-20.89,2.39,3.47,-3.05,5.63,6.17,9.81,4.43,7.78,2.31,-17.17,13.84,24.07,19.02,22.14,13.77,10.98,3.48,13.62,18.51,18.4,15.19,14.37,37.57,26.96,18.31,23.46,39.25,11.38,4.79,15.61,-11.74,-6.58,-25.31,23.92,-34.18,-31.14,-28.91,-27.83,-39.91,-36.42
410,subregion,Otsego County,Parks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,subregion,Otsego County,Transit stations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,subregion,Otsego County,Workplace,4.99,-11.6,-11.43,-0.01,0.91,0.46,8.41,4.99,1.43,0.47,0.45,0.91,-17.07,2.09,4.99,5.3,0.94,2.32,0.91,0.46,5.25,-0.01,1.93,-7.63,3.71,3.22,-0.01,-1.06,-6.26,-13.53,-21.91,-24.65,-25.81,-33.18,-27.38,-33.76,-31.41,-46.67,-48.38,-49.78,-51.66,-44.21,-41.26
413,subregion,Otsego County,Residential,,,,-0.13,-0.25,,,,0.26,-0.04,-0.94,-0.56,,,,-1.23,-0.56,-0.63,-0.35,,,,,,0.48,-0.65,,,,,,,,,,,,,,,,,
414,subregion,Ottawa County,Retail & recreation,11.32,-0.9,0.15,1.13,2.93,2.64,13.53,14.3,0.68,5.26,4.27,4.88,2.25,12.34,19.47,8.22,7.75,11.19,8.18,5.51,17.62,20.24,3.01,13.13,7.34,10.55,-0.42,-8.28,-4.22,-19.92,-31.2,-36.68,-37.37,-38.95,-41.43,-41.58,-28.45,-58.9,-53.41,-57.11,-56.13,-61.42,-57.43
415,subregion,Ottawa County,Grocery & pharmacy,2.3,1.25,0.46,-0.01,-1.22,-1.6,2.06,3.83,4.81,3.85,-0.13,1.92,-0.81,1.95,9.9,6.26,5.92,2.21,3.07,-0.16,4.59,10.21,5.41,9.18,12.13,27.39,32.03,8.8,3.51,29.07,12.63,5.55,8.49,2.98,-9.02,-17.58,19.44,-28.13,-22.45,-23.18,-23.46,-31.39,-32.46
416,subregion,Ottawa County,Parks,73.9,-4.09,-2.69,7.28,6.2,23.16,111.26,98.12,0.68,4.03,-2.65,-0.7,6.7,77.46,132.29,31.96,5.36,38.4,17.23,15.24,145.06,178.87,-2.04,67.78,9.93,64.82,40.85,61.27,149.68,12.92,71.81,25.82,26.2,23.77,162.67,95.02,24.48,55.7,119.86,31.03,87.19,24.65,32.91
417,subregion,Ottawa County,Transit stations,,1.11,-5.33,-3.5,2.12,5.43,26.41,,-0.01,-10.65,4.64,-3.2,7.6,28.29,,5.55,-2.14,16.27,8.5,11.94,,,11.1,8.5,10.46,4.25,9.78,15.08,,2.21,-20.23,-12.8,-24.48,-31.53,-7.55,-6.52,-31.11,-39.37,-26.75,-32.98,-34.79,-32.08,-19.57
418,subregion,Ottawa County,Workplace,4.36,-6.13,0.73,1.26,1.09,0.87,9.81,8.25,4.24,2.73,1.95,1.67,0.95,6.06,6.07,2.06,-0.34,-0.19,-1.02,-2.4,4.77,3.42,2.66,0.62,1.01,-1.54,-3.2,3.99,-8.26,-16.17,-23.65,-26.81,-28.18,-30.43,-21.07,-29.14,-33.72,-56.49,-57.27,-58.07,-56.72,-44.32,-47.52
419,subregion,Ottawa County,Residential,-1.96,2.28,0.74,-0.16,-0.18,-0.05,-2.15,-2.42,-0.09,-0.37,-0.14,-0.05,-0.26,-2.19,-2.99,-0.35,0.27,-0.38,-0.13,0.69,-2.66,-2.93,0.43,-0.77,-0.18,0.06,3.01,3.97,2.45,8.9,11.84,13.69,14.84,17.82,10.72,8.2,15.17,26.87,26.24,27.72,28.75,17.53,12.72
420,subregion,Presque Isle County,Retail & recreation,,,,,11.99,-21.75,,,,,,-4.01,-10.15,,,,,,11.99,-27.54,,,,,,-12.0,-8.7,,,,,-48.65,-64.01,-49.28,-60.0,-50.01,,,-59.47,-70.01,-71.02,-71.11,-63.24
421,subregion,Presque Isle County,Grocery & pharmacy,,,-19.53,-6.52,-0.01,1.84,14.58,,,,-4.36,-13.05,-3.72,-2.1,,,,-8.7,-0.01,-7.41,14.58,,,,-4.36,,33.32,,,,,6.51,2.17,-0.01,10.41,,,,-15.23,-0.01,-20.38,-18.76,
422,subregion,Presque Isle County,Parks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,subregion,Presque Isle County,Transit stations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,subregion,Presque Isle County,Workplace,,-0.01,-1.43,2.77,2.74,2.93,,,11.76,7.14,9.72,4.1,-0.01,,,7.35,14.28,4.17,2.74,-11.76,,,8.81,-2.86,4.17,-0.01,-0.01,,,-5.89,-15.72,-18.06,-24.67,-27.95,,,-26.47,-42.86,-43.05,-45.21,-38.23,,
425,subregion,Presque Isle County,Residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,subregion,Roscommon County,Retail & recreation,13.17,-4.0,-12.09,6.05,3.0,-3.52,5.21,13.17,-1.34,3.01,12.78,-1.81,-2.42,7.38,19.25,11.95,18.45,16.15,4.81,-9.0,3.03,9.45,3.64,15.43,4.03,9.62,-4.17,-8.7,3.71,-4.99,-21.82,-27.95,-28.92,-39.48,-39.57,-28.38,-16.62,-48.0,-39.4,-48.5,-50.45,-59.14,-45.27
427,subregion,Roscommon County,Grocery & pharmacy,34.77,-5.33,-8.43,6.25,-6.2,-3.25,7.61,21.73,-4.26,-8.43,-3.13,-4.13,-4.88,5.71,5.79,3.19,4.2,-2.1,-1.04,-14.64,4.75,21.73,6.38,12.62,5.2,26.79,30.07,27.61,56.51,45.73,14.73,5.2,16.48,-1.64,11.42,28.98,34.03,-25.26,-11.47,-13.41,-20.33,-19.06,-8.7
428,subregion,Roscommon County,Parks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,subregion,Roscommon County,Transit stations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,subregion,Roscommon County,Workplace,-0.01,-12.51,-18.68,0.56,-1.09,1.11,20.69,7.79,3.4,2.19,4.46,-0.01,-0.01,16.09,10.39,3.4,2.19,4.46,4.34,3.33,19.53,6.49,3.97,2.75,2.23,0.54,-6.11,13.79,6.49,-14.78,-19.79,-24.02,-29.89,-34.45,-20.7,-31.17,-36.93,-51.1,-52.51,-52.17,-48.89,-41.38,-42.86
431,subregion,Roscommon County,Residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,subregion,Saginaw County,Retail & recreation,18.92,4.34,-2.97,2.29,5.65,-0.93,7.73,19.18,-0.49,3.25,-5.35,2.76,4.28,16.2,26.26,12.02,13.65,12.87,13.05,4.85,24.55,30.73,6.82,15.04,6.15,8.99,-6.2,-14.33,-5.62,-17.46,-28.85,-33.06,-34.0,-43.74,-53.4,-48.89,-37.5,-59.49,-53.48,-57.41,-59.04,-68.4,-60.32
433,subregion,Saginaw County,Grocery & pharmacy,6.87,-2.15,-6.32,-1.28,-1.69,-5.76,3.31,8.36,-0.49,1.04,-7.84,-3.54,-2.34,8.83,17.5,6.8,9.46,6.87,5.05,-5.25,13.34,19.16,6.64,9.78,11.3,28.82,27.12,12.42,16.11,27.78,12.61,5.99,12.41,0.7,-4.74,-10.81,11.94,-26.31,-20.79,-24.47,-26.62,-30.68,-24.4
434,subregion,Saginaw County,Parks,19.99,-6.83,,,,4.07,,,,,-11.63,-13.64,8.16,,,,,,,12.24,,,,,,,8.16,,,,,,,16.32,,,-11.37,,,,,-19.57,-10.01
435,subregion,Saginaw County,Transit stations,-6.79,-0.01,-2.36,5.12,11.24,5.37,9.61,-10.18,11.49,-2.36,-8.97,-5.0,-1.08,1.92,-15.26,3.45,7.05,19.22,11.24,2.14,15.38,8.46,1.15,-2.36,-0.01,1.25,-11.83,5.76,-20.35,-21.84,-29.41,-23.08,-21.25,-35.49,-26.93,-47.46,-39.09,-43.53,-46.15,-41.25,-55.91,-48.07,-61.02
436,subregion,Saginaw County,Workplace,1.81,-8.86,-7.75,1.26,-0.01,-0.01,4.69,6.42,2.69,0.46,-2.58,-12.28,-1.1,1.57,3.29,0.54,-1.56,-1.04,-1.26,-1.04,3.13,6.09,1.67,0.87,1.54,0.06,-1.82,-1.14,-2.64,-15.92,-23.99,-25.84,-28.5,-30.67,-24.64,-29.99,-36.63,-51.39,-51.84,-53.32,-53.01,-41.6,-42.84
437,subregion,Saginaw County,Residential,-1.45,2.82,3.58,0.03,0.22,0.36,-1.31,-2.17,0.47,0.4,2.13,4.36,-0.12,-2.49,-2.54,-0.64,-0.85,-0.58,-0.48,0.53,-2.57,-2.94,-0.27,-1.43,-0.32,0.01,2.17,2.77,1.9,6.7,9.18,10.53,11.61,14.52,9.8,7.78,13.54,20.97,19.66,21.78,23.07,15.87,11.78
438,subregion,Sanilac County,Retail & recreation,20.36,-6.85,-3.69,2.45,-0.67,-4.37,11.05,24.43,3.33,2.21,-18.95,-22.41,-7.2,4.94,25.34,15.45,18.45,9.47,8.03,-8.74,17.73,36.2,11.54,9.22,5.61,6.35,2.31,3.48,6.78,1.37,-20.66,-24.91,-18.06,-30.34,-29.36,-21.26,-14.68,-49.08,-43.51,-48.83,-50.64,-52.03,-38.46
439,subregion,Sanilac County,Grocery & pharmacy,6.33,-0.54,-5.56,-7.93,3.72,0.94,8.54,17.61,10.32,6.66,-9.0,-12.23,0.94,13.56,14.09,9.23,6.11,1.59,5.85,-0.01,16.58,21.83,9.78,11.66,6.35,34.04,59.71,51.75,42.25,56.52,27.78,24.87,27.66,32.23,36.17,9.15,42.38,-18.89,-13.76,-13.83,-6.63,-9.05,-7.75
440,subregion,Sanilac County,Parks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,subregion,Sanilac County,Transit stations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,subregion,Sanilac County,Workplace,5.88,-10.36,-8.32,1.86,2.19,2.74,8.86,2.93,3.56,3.19,-16.57,-16.99,-10.29,10.48,7.83,6.14,5.1,4.05,3.45,3.08,8.86,1.95,5.49,5.74,3.12,3.77,-6.51,12.89,-0.99,-8.74,-14.7,-16.88,-17.62,-22.27,-21.78,-30.4,-31.07,-45.06,-46.88,-50.32,-44.87,-37.9,-39.22
443,subregion,Sanilac County,Residential,,4.09,5.22,1.6,0.09,1.8,,,0.78,0.0,7.96,8.55,5.53,,,-1.14,-1.01,0.0,-0.73,2.19,,,-0.47,-0.12,-0.93,0.03,5.16,,,3.87,5.55,7.83,7.89,12.59,,,12.1,,,,,,
444,subregion,Schoolcraft County,Retail & recreation,,6.51,-43.19,2.21,,3.12,,,,,,,-7.83,,,,-9.09,,3.28,1.55,,,-10.88,,-0.01,-5.51,-7.83,,,-13.05,-40.91,-43.34,,-57.82,-65.8,,-43.48,,,,-80.47,,
445,subregion,Schoolcraft County,Grocery & pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,subregion,Schoolcraft County,Parks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,subregion,Schoolcraft County,Transit stations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,subregion,Schoolcraft County,Workplace,,-9.3,-8.89,,,,,,,,,,,,,,-0.01,,-11.63,-16.28,,,,-8.89,-2.27,,-6.98,,,-18.61,-20.01,-29.55,-23.25,-23.25,,,-34.89,-42.22,-40.91,-41.86,-44.19,,
449,subregion,Schoolcraft County,Residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,subregion,Shiawassee County,Retail & recreation,9.25,-0.43,-2.19,2.78,3.91,-3.32,12.24,19.65,5.98,7.4,-11.28,-0.39,5.26,20.83,22.08,15.11,13.17,13.66,13.94,1.36,24.27,27.21,9.41,13.02,8.75,11.99,-1.36,-5.05,-1.14,-10.56,-25.37,-26.8,-24.91,-37.42,-35.87,-31.63,-23.54,-56.79,-45.36,-49.29,-51.86,-57.46,-50.56
451,subregion,Shiawassee County,Grocery & pharmacy,1.83,-5.33,1.32,-7.13,-1.79,0.21,9.47,12.04,2.54,7.91,-16.54,-4.59,3.48,10.18,10.73,3.04,8.17,4.83,4.33,-1.53,13.74,14.92,4.81,10.82,8.39,29.33,32.46,21.08,13.08,29.94,13.71,9.41,18.36,8.06,4.74,-7.86,22.33,-24.54,-20.36,-22.19,-21.35,-24.17,-25.14
452,subregion,Shiawassee County,Parks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,subregion,Shiawassee County,Transit stations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,subregion,Shiawassee County,Workplace,4.21,-16.23,0.27,0.92,3.56,2.9,7.98,7.03,4.05,3.27,-15.9,-10.57,1.3,7.98,8.92,4.6,2.32,0.4,4.1,2.32,9.11,7.98,3.63,3.55,2.12,2.6,-1.32,1.9,-1.42,-14.69,-20.53,-24.97,-26.35,-31.11,-22.06,-25.84,-37.9,-53.63,-54.61,-53.78,-54.8,-40.31,-34.27
455,subregion,Shiawassee County,Residential,-1.67,4.03,0.77,0.06,-0.12,-0.19,-2.17,-2.61,-0.51,-0.41,7.09,5.34,-0.27,-2.72,-2.45,-1.2,-0.5,-0.62,-0.88,0.99,-2.66,-2.76,-0.18,-1.01,-0.4,-0.08,1.93,2.66,1.78,5.58,7.83,10.35,11.77,14.73,9.85,,13.62,22.25,21.38,22.82,24.44,,
456,subregion,St. Clair County,Retail & recreation,16.24,2.98,-1.97,0.9,2.84,-1.14,6.31,20.01,2.2,4.19,-14.45,-2.81,0.69,9.19,20.14,9.26,11.72,11.66,12.5,2.99,16.02,28.39,7.64,10.17,9.11,7.12,-3.92,-13.91,-4.35,-16.09,-31.17,-33.49,-32.06,-38.36,-45.14,-39.49,-31.76,-58.66,-50.03,-54.39,-55.79,-63.05,-49.88
457,subregion,St. Clair County,Grocery & pharmacy,-6.85,-8.1,-9.62,-5.93,-7.98,-12.06,-3.99,-3.33,-5.98,0.92,-21.0,-12.37,-8.01,-0.64,-1.82,-2.84,0.71,1.14,-2.11,-12.56,5.69,2.81,-2.34,0.82,8.2,21.52,22.73,2.7,-4.03,17.18,7.54,6.02,8.97,-2.2,-9.24,-19.02,6.26,-34.31,-24.13,-29.52,-29.83,-33.76,-30.49
458,subregion,St. Clair County,Parks,28.39,9.73,-1.23,10.19,12.65,-5.4,61.99,59.24,0.64,-11.05,-27.9,-2.01,-13.18,15.99,13.57,19.48,5.51,23.12,29.33,-10.79,38.65,75.29,19.48,-4.92,10.19,8.66,-9.59,11.99,35.79,11.02,12.26,21.76,12.65,-0.61,17.32,27.76,-25.33,-28.23,35.36,-3.34,4.18,-17.34,38.26
